"tweets.user_id","tweets.status_id","tweets.created_at","tweets.screen_name","tweets.text","tweets.source","tweets.display_text_width","tweets.reply_to_status_id","tweets.reply_to_user_id","tweets.reply_to_screen_name","tweets.is_quote","tweets.is_retweet","tweets.favorite_count","tweets.retweet_count","tweets.quote_count","tweets.reply_count","tweets.ext_media_type","tweets.lang","tweets.quoted_status_id","tweets.quoted_text","tweets.quoted_created_at","tweets.quoted_source","tweets.quoted_favorite_count","tweets.quoted_retweet_count","tweets.quoted_user_id","tweets.quoted_screen_name","tweets.name","tweets.quoted_followers_count","tweets.quoted_friends_count","tweets.quoted_statuses_count","tweets.quoted_location","tweets.quoted_description","tweets.quoted_verified","tweets.retweet_status_id","tweets.retweet_text","tweets.retweet_created_at","tweets.retweet_source","tweets.retweet_favorite_count","tweets.retweet_retweet_count","tweets.retweet_user_id","tweets.retweet_screen_name","tweets.retweet_name","tweets.retweet_followers_count","tweets.retweet_friends_count","tweets.retweet_statuses_count","tweets.retweet_location","tweets.retweet_description","tweets.retweet_verified","tweets.place_url","tweets.place_name","tweets.place_full_name","tweets.place_type","tweets.country","tweets.country_code"
"x1055604001889148929","x1512490042094092288",2022-04-08 17:58:21,"Onefeistywench","The ""happy couple"". Life must be a slice of hell in that household. <U+0001F525>

Video of Will Smith's frustration with wife Jada Pinkett Smith resurfaces after Oscars slap scandal

https://t.co/yDGkE94vXe","Twitter for Android",195,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Onefeistywench",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x321273758","x1512490033642872832",2022-04-08 17:58:19,"ChintuChitra","Somebody plz give Oscars to @RanaAyyub for this performance <U+0001F923><U+0001F923> https://t.co/PJ97tENhBh","Twitter Web App",81,,,,FALSE,TRUE,0,5,,,,"en",,,,,,,,,"Krishna <U+0001F1EE><U+0001F1F3>",,,,,,,"x1512483890866581510","Somebody plz give Oscars to @RanaAyyub for this performance <U+0001F923><U+0001F923> https://t.co/PJ97tENhBh",2022-04-08 17:33:54,"Twitter for Android",12,5,"x1361696964405059587","Billiam_Shake","Billi'Am Shakespeare <U+0001F451>",4558,2514,18436,"Bimllistan","KingBimlli <U+0001F451> KING of Bimllistan. Chief of Staff- Secret Bimlli police & Special forces.
Jai Shree Ram <U+0001F64F> Jai Bajrang Bali <U+0001F64F> Har Har Mahadev <U+0001F531>",FALSE,,,,,,
"x1455629705952915461","x1512489977648541697",2022-04-08 17:58:06,"jossytweets","The sick irony is that Aunt Becky &amp; Felicity Huffman are likely members of the Academy which means they'll be casting votes on whether Will Smith should be punished. Sounds about White. #Oscars","Twitter Web App",197,,,,FALSE,FALSE,2,1,,,,"en",,,,,,,,,"Jocelyn stands with <U+0001F1FA><U+0001F1E6>",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1129920794413477896","x1512489975169925131",2022-04-08 17:58:05,"Paris092200","nothing, just zendaya's heels at the oscars. https://t.co/xBFOTNKEHE","Twitter for iPhone",82,,,,FALSE,TRUE,0,3676,,,,"en",,,,,,,,,"Paris",,,,,,,"x1511181344784719876","nothing, just zendaya's heels at the oscars. https://t.co/xBFOTNKEHE",2022-04-05 03:18:03,"Twitter for Android",88844,3676,"x1442127849939369993","poisnize","<U+08EA>",834,624,890,"s!her  18  multifandom ","tu as besoin de moi.",FALSE,,,,,,
"x1215350692958916611","x1512489912884510721",2022-04-08 17:57:50,"EmmathequeenB","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa","Twitter for Android",140,,,,FALSE,TRUE,0,62,,,,"en",,,,,,,,,"Queen bae",,,,,,,"x1512476495893180420","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa",2022-04-08 17:04:31,"Twitter for iPad",56,62,"x1366973172","RewindMzansi","J<U+0001F170><U+FE0F>Y",16293,12936,127254,"Yonkindawo","TV writer for @quickreadmag <U+29BF> How-To Columnist <U+29BF>MzansiMagic fan<U+29BF> Reliable source of updates on #TheQueenMzansi #GomoraMzansi <U+29BF> Writing & TV <U+29BF> Ex twitter convict",FALSE,,,,,,
"x16973333","x1512489890742689796",2022-04-08 17:57:45,"Independent","The Academy are deciding on what “consequences” Will Smith will face for hitting Chris Rock at the Oscars 
https://t.co/OYIQsyjsQt","Twitter Web App",130,"x1512489413829349376","x16973333","Independent",FALSE,FALSE,2,3,,,,"en",,,,,,,,,"The Independent",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2628005336","x1512489875609686016",2022-04-08 17:57:41,"MSaqibchoudary","Paramount Pictures, JoJo Siwa exit Will Smith’s ‘Bounce’ after Oscars slapgate https://t.co/ch0EVL8fba","WordPress.com",102,,,,FALSE,FALSE,1,0,,,,"en",,,,,,,,,"Muhammadsaqib",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1291684965357359104","x1512489867661484034",2022-04-08 17:57:39,"AbookiMaggie","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa","Twitter for iPhone",140,,,,FALSE,TRUE,0,62,,,,"en",,,,,,,,,"Abooki Maggie",,,,,,,"x1512476495893180420","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa",2022-04-08 17:04:31,"Twitter for iPad",56,62,"x1366973172","RewindMzansi","J<U+0001F170><U+FE0F>Y",16293,12936,127254,"Yonkindawo","TV writer for @quickreadmag <U+29BF> How-To Columnist <U+29BF>MzansiMagic fan<U+29BF> Reliable source of updates on #TheQueenMzansi #GomoraMzansi <U+29BF> Writing & TV <U+29BF> Ex twitter convict",FALSE,,,,,,
"x934524644891258883","x1512485125594009600",2022-04-08 17:38:49,"ragaaboneman","@paddypower Listen....if you had told me that last week at the #Oscars a black man wouldve walked up  on stage and 'pimp slapped another black guy....and NOTHING happened to either - what odds do you reckon I'd have been given! <U+0001F923>
Hahaha !
#WillAndChris 
#Oscars
#soblackoscars","Twitter for Android",276,,"x14387275","paddypower",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Its Me On The Net",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x934524644891258883","x1512489826611871755",2022-04-08 17:57:30,"ragaaboneman","If last week I'd have said a black guy would get up at the #Oscars and 'pimp slap' another black man ....
What odds do you reckon I'd have got! @AskPaddyPower 
#WillAndChris 
#Oscarssoblack","Twitter for Android",189,,,,FALSE,FALSE,1,0,,,,"en",,,,,,,,,"Its Me On The Net",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x378122528","x1512489767660785665",2022-04-08 17:57:15,"boreskes","This. @joshrottenberg @GlennWhipp @sonaiyak @AmyKinLA @thewendylee @IndieFocus @jenyamato @latimes 
https://t.co/JuTAwYGIVS","Twitter Web App",136,,,,FALSE,TRUE,0,3,,,,"en",,,,,,,,,"Benjamin Oreskes<U+0001F985>",,,,,,,"x1512479988456382475","This. @joshrottenberg @GlennWhipp @sonaiyak @AmyKinLA @thewendylee @IndieFocus @jenyamato @latimes 
https://t.co/JuTAwYGIVS",2022-04-08 17:18:24,"Twitter for iPhone",5,3,"x139478204","meridak","Kevin Merida",18893,2898,11788,"Washington, D.C.","Executive Editor of the LA Times, father of 3 sons, author of 2 books, Donna Britt's husband, believe in ballers, beaches, writers, underdogs and the unseen",TRUE,,,,,,
"x1370659590","x1512489751386984448",2022-04-08 17:57:12,"villagerboy527","The Oscars fear Animation. https://t.co/kyWKCKzVpc https://t.co/J2Vj26X2vU","Twitter for iPad",71,,,,FALSE,TRUE,0,1374,,,,"en",,,,,,,,,"VillagerBoy(Girl?)",,,,,,,"x1511936822552797184","The Oscars fear Animation. https://t.co/kyWKCKzVpc https://t.co/J2Vj26X2vU",2022-04-07 05:20:03,"Twitter Web App",10550,1374,"x1147329967203766274","RiseFallNickBck","TRAFON(s Backup Account)",26434,83,21598,"Pennsylvania, USA","The OFFICIAL Backup account of TRAFON in case something happens! DISCORD: https://t.co/Ax9IIv7eF7",FALSE,,,,,,
"x2355198487","x1512489738858643457",2022-04-08 17:57:09,"louise01067","Will Smith Resigns From Film Academy Over Oscars Slap, Issues Extensive Apology | HuffPost Entertainment https://t.co/PsxGqghCFO via @thescope","ContentStudio.io",142,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Louise Howard",,,,,,,,,,,,,,,,,,,,,,,,,,,
